N,scenario,seed,method,status,error,obj,runtime_total,runtime_pricing,gap,gap_pct,lp_lower_bound,lp_obj_final_pool,irmp_obj,pool_gap_pct,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,best_reduced_cost_last,num_negative_columns_last,num_columns_total,iterations,runtime_sec,cg_status,gap_type,full_pricing_converged,pricing_converged,objective_stabilized,relative_improvement_last_5,injected_columns_count,injected_incumbent_methods,min_reduced_cost,operation_mode,lp_status,ip_status,success,num_iters,num_pricing_calls,num_columns_added,n_columns_generated,min_reduced_cost_last,pricing_time_share,infeasible_jobs,cost_energy,cost_delay,type_A_count,type_A_cost_energy,type_A_cost_delay,type_A_cost_total,type_A_shore_ratio,type_A_battery_ratio,type_A_brown_ratio,type_A_avg_tardy_hours,type_B_count,type_B_cost_energy,type_B_cost_delay,type_B_cost_total,type_B_shore_ratio,type_B_battery_ratio,type_B_brown_ratio,type_B_avg_tardy_hours,type_C_count,type_C_cost_energy,type_C_cost_delay,type_C_cost_total,type_C_shore_ratio,type_C_battery_ratio,type_C_brown_ratio,type_C_avg_tardy_hours,type_D_count,type_D_cost_energy,type_D_cost_delay,type_D_cost_total,type_D_shore_ratio,type_D_battery_ratio,type_D_brown_ratio,type_D_avg_tardy_hours,num_fully_masked,num_partially_masked,avg_masking_rate,time_saved_total,avg_stay_time,num_fully_masked_type_A,num_partially_masked_type_A,avg_masking_rate_type_A,num_fully_masked_type_B,num_partially_masked_type_B,avg_masking_rate_type_B,num_fully_masked_type_C,num_partially_masked_type_C,avg_masking_rate_type_C,num_fully_masked_type_D,num_partially_masked_type_D,avg_masking_rate_type_D,mode_shore_count,mode_battery_count,mode_brown_count,SP_share,BS_share,AE_share,objective,total_cost,delay_cost,avg_stay_h,masking_rate,avg_delay_h
200,P,3,Fix-and-Optimize,ok,,591634.3687581915,24.70770719999928,,,,,,,,,,,,,,,,24.70770719999928,,,,,,,,,,,,,1.0,,,,,,,0,573309.3687581915,18325.0,34,158644.97292271367,6500.0,165144.97292271367,0.0294117647058823,0.4705882352941176,0.5,0.0955882352941176,110,262200.73785108305,8200.0,270400.73785108305,0.1181818181818181,0.4909090909090909,0.3909090909090909,0.0931818181818181,32,75063.65798439475,3625.0,78688.65798439475,0.0,0.5,0.5,0.2265625,24,77400.0,0.0,77400.0,0.0,0.2083333333333333,0.7916666666666666,0.0,51,8,0.2760840718600886,75.54516723459807,15.203519066616591,8,0,0.2352941176470588,32,8,0.329243767018343,9,0,0.28125,2,0,0.0833333333333333,14,91,95,0.07,0.455,0.475,591634.3687581915,591634.3687581915,18325.0,15.203519066616591,0.2760840718600886,
200,P,4,CG+IR,ok,,533019.2426807745,35.57557850000012,3.1920072000029904,1.522957716605416e-05,0.0015229577166054,533011.1250230871,533011.1250230871,533019.2426807745,0.0015229577166054,-838.1171087571411,3169.0,9.0,-40.82022142871074,-838.1171087571411,3169.0,10786.0,20.0,35.57557850000012,budgeted_stabilized,Pool LP-IP gap,0.0,0.0,1.0,0.0,286.0,Greedy:200;FIFO:200,-838.1171087571411,simops,Optimal,Optimal,1.0,20.0,4000.0,10402.0,10786.0,-838.1171087571411,0.0897246744702403,0,531294.2426807745,1725.0,30,95062.05777709924,0.0,95062.05777709924,0.0,1.0,0.0,0.0,102,224124.4362539142,600.0,224724.4362539142,0.1470588235294117,0.4901960784313725,0.3627450980392157,0.0073529411764705,31,96307.74864976102,1125.0,97432.74864976102,0.0,0.064516129032258,0.935483870967742,0.0725806451612903,37,115800.0,0.0,115800.0,0.027027027027027,0.2162162162162162,0.7567567567567568,0.0,42,16,0.2491477011480747,66.52576124671423,14.70954235802175,12,2,0.4332240529964667,23,13,0.2924281115587943,0,0,0.0,7,1,0.1893284124519981,16,90,94,0.08,0.45,0.47,533019.2426807745,533019.2426807745,1725.0,14.70954235802175,0.2491477011480747,
200,P,4,Restricted-CG,ok,,585044.2367116853,2.945362800001021,0.4865836999924795,3.9797100636786637e-16,3.979710063678664e-14,585044.2367116851,585044.2367116851,585044.2367116853,3.979710063678664e-14,-6255.506703715599,8164.0,294.0,-6255.506703715599,-6255.506703715599,8164.0,1898.0,6.0,2.945362800001021,budgeted_stabilized,Pool LP-IP gap,0.0,0.0,1.0,0.0,0.0,,-6255.506703715599,simops,Optimal,Optimal,1.0,6.0,600.0,1698.0,1898.0,-6255.506703715599,0.1652033155278225,0,572569.2367116853,12475.0,30,136952.28382210553,3000.0,139952.28382210553,0.0333333333333333,0.5,0.4666666666666667,0.05,102,259758.3926551829,5600.0,265358.39265518286,0.1176470588235294,0.392156862745098,0.4901960784313725,0.0686274509803921,31,63058.56023439713,3500.0,66558.56023439713,0.0,0.7419354838709677,0.2580645161290322,0.2258064516129032,37,112800.0,375.0,113175.0,0.054054054054054,0.2162162162162162,0.7297297297297297,0.0067567567567567,54,9,0.2945560565844243,73.93443474308609,14.575309180547174,10,2,0.3756585645832345,26,5,0.2788254505859845,12,1,0.4048638547912017,6,1,0.1797426735429767,15,86,99,0.075,0.43,0.495,585044.2367116853,585044.2367116853,12475.0,14.575309180547174,0.2945560565844243,
200,P,4,Greedy,ok,,585044.2367116853,0.1640924999992421,,,,,,,,,,,,,,,,0.1640924999992421,,,,,,,,,,,,,,,,,,,,0,572569.2367116854,12475.0,30,136952.28382210553,3000.0,139952.28382210553,0.0333333333333333,0.5,0.4666666666666667,0.05,102,259758.3926551829,5600.0,265358.39265518286,0.1176470588235294,0.392156862745098,0.4901960784313725,0.0686274509803921,31,63058.56023439713,3500.0,66558.56023439713,0.0,0.7419354838709677,0.2580645161290322,0.2258064516129032,37,112800.0,375.0,113175.0,0.054054054054054,0.2162162162162162,0.7297297297297297,0.0067567567567567,54,9,0.2945560565844243,73.93443474308609,14.575309180547174,10,2,0.3756585645832345,26,5,0.2788254505859845,12,1,0.4048638547912017,6,1,0.1797426735429767,15,86,99,0.075,0.43,0.495,585044.2367116853,585044.2367116853,12475.0,14.575309180547174,0.2945560565844243,
200,P,4,FIFO,ok,,587876.1551201912,0.0902850000020407,,,,,,,,,,,,,,,,0.0902850000020407,,,,,,,,,,,,,,,,,,,,0,569526.1551201912,18350.0,30,134168.25168344827,4000.0,138168.25168344827,0.0333333333333333,0.5333333333333333,0.4333333333333333,0.0666666666666666,102,261354.8729575895,8600.0,269954.8729575895,0.1176470588235294,0.3823529411764705,0.5,0.1053921568627451,31,64803.03047915356,3875.0,68678.03047915356,0.0,0.7096774193548387,0.2903225806451613,0.25,37,109200.0,1875.0,111075.0,0.054054054054054,0.2702702702702703,0.6756756756756757,0.0337837837837837,51,11,0.2835451623183685,73.44173470220781,14.696597911751033,9,3,0.3482146681924642,25,6,0.2740543463218147,10,0,0.3225806451612903,7,2,0.2245688944074239,15,87,98,0.075,0.435,0.49,587876.1551201912,587876.1551201912,18350.0,14.696597911751033,0.2835451623183685,
200,P,4,Rolling-Horizon,ok,,590828.1140844183,35.327116399999795,,,,,,,,,,,,,,,,35.327116399999795,,,,,,,,,,,,,1.0,,,,,,,0,576328.1140844183,14500.0,30,134762.06184669433,500.0,135262.06184669433,0.0666666666666666,0.4666666666666667,0.4666666666666667,0.0083333333333333,102,263963.02175857034,8000.0,271963.02175857034,0.088235294117647,0.4117647058823529,0.5,0.0980392156862745,31,64803.03047915356,6000.0,70803.03047915356,0.0,0.7096774193548387,0.2903225806451613,0.3870967741935484,37,112800.0,0.0,112800.0,0.054054054054054,0.2162162162162162,0.7297297297297297,0.0,40,8,0.2228293448579459,64.46107803223985,14.878249102896543,8,2,0.2900592417944694,21,4,0.2282314973976008,5,0,0.1612903225806451,6,2,0.2049859184648599,13,86,101,0.065,0.43,0.505,590828.1140844183,590828.1140844183,14500.0,14.878249102896543,0.2228293448579459,
200,P,4,Fix-and-Optimize,ok,,578270.0476323982,26.549079299999,,,,,,,,,,,,,,,,26.549079299999,,,,,,,,,,,,,1.0,,,,,,,0,571620.0476323982,6650.0,30,136952.28382210553,500.0,137452.28382210553,0.0333333333333333,0.5,0.4666666666666667,0.0083333333333333,102,258748.99835436489,4400.0,263148.9983543649,0.1176470588235294,0.4019607843137255,0.4803921568627451,0.0539215686274509,31,63118.76545592779,1750.0,64868.76545592779,0.0,0.7419354838709677,0.2580645161290322,0.1129032258064516,37,112800.0,0.0,112800.0,0.054054054054054,0.2162162162162162,0.7297297297297297,0.0,53,12,0.2958172470450381,75.68979711262091,14.55823191510256,10,1,0.3540901094541169,26,7,0.2869983695371217,11,1,0.3600286443056507,6,3,0.2190817421384467,15,87,98,0.075,0.435,0.49,578270.0476323982,578270.0476323982,6650.0,14.55823191510256,0.2958172470450381,
200,P,5,CG+IR,ok,,550115.3089235366,36.016451999999845,3.3126489000023867,1.7576318550395442e-05,0.0017576318550395,550105.6399216275,550105.6399216275,550115.3089235366,0.0017576318550395,-502.84839319980574,3426.0,8.0,-39.62147464346117,-502.84839319980574,3426.0,11326.0,20.0,36.016451999999845,budgeted_stabilized,Pool LP-IP gap,0.0,0.0,1.0,4.464033295032289e-07,284.0,Greedy:200;FIFO:200,-502.84839319980574,simops,Optimal,Optimal,1.0,20.0,4000.0,10947.0,11326.0,-502.84839319980574,0.0919759919717356,0,548140.3089235366,1975.0,36,116405.282003879,0.0,116405.282003879,0.0,1.0,0.0,0.0,108,250373.5158827281,600.0,250973.5158827281,0.1388888888888889,0.4537037037037037,0.4074074074074074,0.0069444444444444,28,83561.5110369295,1375.0,84936.5110369295,0.0,0.1071428571428571,0.8928571428571429,0.0982142857142857,28,97800.0,0.0,97800.0,0.0357142857142857,0.0,0.9642857142857144,0.0,47,12,0.2706655541629272,75.3806612835564,14.747707225767035,20,4,0.6116534365607742,27,7,0.2926575005302168,0,0,0.0,0,1,0.0180920378262205,16,88,96,0.08,0.44,0.48,550115.3089235366,550115.3089235366,1975.0,14.747707225767035,0.2706655541629272,
200,P,5,Restricted-CG,ok,,615687.628888448,4.225548499998695,0.6719411000049149,0.0,0.0,615687.628888448,615687.628888448,615687.628888448,0.0,-7661.086687446808,7779.0,290.0,-7661.086687446808,-7661.086687446808,7779.0,2521.0,8.0,4.225548499998695,budgeted_max_iter,Pool LP-IP gap,0.0,0.0,0.0,0.0053513547806304,0.0,,-7661.086687446808,simops,Optimal,Optimal,1.0,8.0,800.0,2321.0,2521.0,-7661.086687446808,0.1590186694118225,0,594512.628888448,21175.0,36,175429.35883166135,9000.0,184429.3588316613,0.0277777777777777,0.4444444444444444,0.5277777777777778,0.125,108,262445.733871087,7800.0,270245.733871087,0.1203703703703703,0.4537037037037037,0.4259259259259259,0.0902777777777777,28,64837.53618569986,4375.0,69212.53618569986,0.0,0.5357142857142857,0.4642857142857143,0.3125,28,91800.0,0.0,91800.0,0.0,0.1785714285714285,0.8214285714285714,0.0,57,6,0.2960358265734867,74.34639772759974,14.751623880807836,11,1,0.3205337632281248,36,4,0.3437829663062859,6,1,0.2335496241930707,4,0,0.1428571428571428,14,85,101,0.07,0.425,0.505,615687.628888448,615687.628888448,21175.0,14.751623880807836,0.2960358265734867,
200,P,5,Greedy,ok,,619142.0336612196,0.1678817000029084,,,,,,,,,,,,,,,,0.1678817000029084,,,,,,,,,,,,,,,,,,,,0,597967.0336612198,21175.0,36,176696.93890453712,9000.0,185696.93890453712,0.0555555555555555,0.3888888888888889,0.5555555555555556,0.125,108,264491.4024799335,7800.0,272291.4024799335,0.1018518518518518,0.4722222222222222,0.4259259259259259,0.0902777777777777,28,64978.69227674884,4375.0,69353.69227674883,0.0,0.5357142857142857,0.4642857142857143,0.3125,28,91800.0,0.0,91800.0,0.0,0.1785714285714285,0.8214285714285714,0.0,55,7,0.2905175922401766,74.21539936097254,14.756028872640972,9,2,0.2898769058208464,36,4,0.3437829663062859,6,1,0.2335496241930707,4,0,0.1428571428571428,13,85,102,0.065,0.425,0.51,619142.0336612196,619142.0336612196,21175.0,14.756028872640972,0.2905175922401766,
200,P,5,FIFO,ok,,619345.9429201096,0.0884096999980101,,,,,,,,,,,,,,,,0.0884096999980101,,,,,,,,,,,,,,,,,,,,0,594195.9429201097,25150.0,36,180239.4989532024,1000.0,181239.4989532024,0.0555555555555555,0.3611111111111111,0.5833333333333334,0.0138888888888888,108,258977.75169015813,17400.0,276377.7516901581,0.1111111111111111,0.4907407407407407,0.3981481481481481,0.2013888888888889,28,64978.69227674884,6000.0,70978.69227674883,0.0,0.5357142857142857,0.4642857142857143,0.4285714285714285,28,90000.0,750.0,90750.0,0.0,0.2142857142857142,0.7857142857142857,0.0178571428571428,50,10,0.2700934013523567,69.9906913067705,14.937950330969189,9,3,0.3005954112120912,32,6,0.3108812985642272,5,1,0.2007880436392687,4,0,0.1428571428571428,14,87,99,0.07,0.435,0.495,619345.9429201096,619345.9429201096,25150.0,14.937950330969189,0.2700934013523567,
200,P,5,Rolling-Horizon,ok,,623635.6816483305,37.77182170000015,,,,,,,,,,,,,,,,37.77182170000015,,,,,,,,,,,,,1.0,,,,,,,0,616435.6816483305,7200.0,36,185927.4331186961,0.0,185927.4331186961,0.0277777777777777,0.3611111111111111,0.6111111111111112,0.0,108,274171.77600240667,3200.0,277371.77600240667,0.1111111111111111,0.4074074074074074,0.4814814814814814,0.037037037037037,28,68136.47252722771,4000.0,72136.47252722771,0.0,0.4642857142857143,0.5357142857142857,0.2857142857142857,28,88200.0,0.0,88200.0,0.0,0.25,0.75,0.0,33,13,0.20067832693677,55.34468364671028,14.81464344803348,6,2,0.2071783448543456,20,8,0.220216257150648,4,1,0.1633753947888911,3,2,0.1542635052228079,13,77,110,0.065,0.385,0.55,623635.6816483305,623635.6816483305,7200.0,14.81464344803348,0.20067832693677,
200,P,5,Fix-and-Optimize,ok,,610394.4830727105,24.8955257000016,,,,,,,,,,,,,,,,24.8955257000016,,,,,,,,,,,,,1.0,,,,,,,0,597094.4830727105,13300.0,36,177373.1701246454,1500.0,178873.1701246454,0.0555555555555555,0.3888888888888889,0.5555555555555556,0.0208333333333333,108,263219.45994488103,6800.0,270019.45994488103,0.1018518518518518,0.4814814814814814,0.4166666666666667,0.0787037037037037,28,66501.853003184,5000.0,71501.853003184,0.0,0.5,0.5,0.3571428571428571,28,90000.0,0.0,90000.0,0.0,0.2142857142857142,0.7857142857142857,0.0,53,8,0.2885667706586927,77.09849057740607,14.755615173842289,7,3,0.2559838117815678,37,4,0.3599617748676163,5,1,0.2007880436392687,4,0,0.1428571428571428,13,86,101,0.065,0.43,0.505,610394.4830727105,610394.4830727105,13300.0,14.755615173842289,0.2885667706586927,
200,P,6,CG+IR,ok,,541406.4686264871,35.55260310000085,3.227949299995089,7.923188836791425e-05,0.0079231888367914,541363.5719696032,541363.5719696032,541406.4686264871,0.0079231888367914,-372.1629535613083,1094.0,4.0,-9.452361200999349,-372.1629535613083,1094.0,10204.0,20.0,35.55260310000085,budgeted_stabilized,Pool LP-IP gap,0.0,0.0,1.0,4.6323255324430615e-11,282.0,Greedy:200;FIFO:200,-372.1629535613083,simops,Optimal,Optimal,1.0,20.0,4000.0,9824.0,10204.0,-372.1629535613083,0.0907936133654025,0,539356.4686264871,2050.0,38,118795.1079519998,0.0,118795.1079519998,0.0,1.0,0.0,0.0,94,222454.6960132529,800.0,223254.6960132529,0.1063829787234042,0.4574468085106383,0.4361702127659574,0.0106382978723404,30,88906.66466123385,1250.0,90156.66466123384,0.0,0.1,0.9,0.0833333333333333,38,109200.0,0.0,109200.0,0.131578947368421,0.1842105263157894,0.6842105263157895,0.0,47,11,0.2531737873250554,64.89588831141062,14.822861244082372,13,1,0.3624890240696528,28,7,0.3258612558741344,1,0,0.0333333333333333,5,3,0.1376109604788327,15,91,94,0.075,0.455,0.47,541406.4686264871,541406.4686264871,2050.0,14.822861244082372,0.2531737873250554,
200,P,6,Restricted-CG,ok,,595844.040263853,2.943090200002189,0.4795674999986659,0.0,0.0,595844.0402638533,595844.0402638533,595844.040263853,0.0,-9233.1397998904,8265.0,280.0,-9233.1397998904,-9233.1397998904,8265.0,1854.0,6.0,2.943090200002189,budgeted_stabilized,Pool LP-IP gap,0.0,0.0,1.0,0.0,0.0,,-9233.1397998904,simops,Optimal,Optimal,1.0,6.0,600.0,1654.0,1854.0,-9233.1397998904,0.1629469256492068,0,579319.040263853,16525.0,38,165866.51961537174,3500.0,169366.51961537174,0.0263157894736842,0.5526315789473685,0.4210526315789473,0.0460526315789473,94,234707.1816416064,9400.0,244107.1816416064,0.1276595744680851,0.3723404255319149,0.5,0.125,30,65345.33900687494,3250.0,68595.33900687494,0.0,0.6,0.4,0.2166666666666666,38,113400.0,375.0,113775.0,0.0,0.3421052631578947,0.6578947368421053,0.006578947368421,53,8,0.2843506508992312,74.76031251661308,14.586626168752208,14,0,0.3684210526315789,20,7,0.2476466257929724,9,1,0.3197115785102282,10,0,0.2631578947368421,13,87,100,0.065,0.435,0.5,595844.040263853,595844.040263853,16525.0,14.586626168752208,0.2843506508992312,
200,P,6,Greedy,ok,,595844.0402638529,0.1648620999985723,,,,,,,,,,,,,,,,0.1648620999985723,,,,,,,,,,,,,,,,,,,,0,579319.0402638529,16525.0,38,165866.51961537174,3500.0,169366.51961537174,0.0263157894736842,0.5526315789473685,0.4210526315789473,0.0460526315789473,94,234707.1816416064,9400.0,244107.1816416064,0.1276595744680851,0.3723404255319149,0.5,0.125,30,65345.33900687494,3250.0,68595.33900687494,0.0,0.6,0.4,0.2166666666666666,38,113400.0,375.0,113775.0,0.0,0.3421052631578947,0.6578947368421053,0.006578947368421,53,8,0.2843506508992312,74.76031251661308,14.586626168752208,14,0,0.3684210526315789,20,7,0.2476466257929724,9,1,0.3197115785102282,10,0,0.2631578947368421,13,87,100,0.065,0.435,0.5,595844.0402638529,595844.0402638529,16525.0,14.586626168752208,0.2843506508992312,
200,P,6,FIFO,ok,,594581.7119148141,0.0865228000002389,,,,,,,,,,,,,,,,0.0865228000002389,,,,,,,,,,,,,,,,,,,,0,577556.7119148141,17025.0,38,165866.51961537174,2000.0,167866.51961537174,0.0263157894736842,0.5526315789473685,0.4210526315789473,0.0263157894736842,94,232944.8532925674,11400.0,244344.8532925674,0.1276595744680851,0.3829787234042553,0.4893617021276595,0.151595744680851,30,65345.33900687494,3625.0,68970.33900687494,0.0,0.6,0.4,0.2416666666666666,38,113400.0,0.0,113400.0,0.0,0.3421052631578947,0.6578947368421053,0.0,52,7,0.2780057018956037,74.69664550236126,14.662165957478695,15,1,0.4167922128039887,18,5,0.2145924355027907,8,1,0.2863782451768948,11,0,0.2894736842105263,13,88,99,0.065,0.44,0.495,594581.7119148141,594581.7119148141,17025.0,14.662165957478695,0.2780057018956037,
200,P,6,Rolling-Horizon,ok,,603488.414769333,36.66662910000014,,,,,,,,,,,,,,,,36.66662910000014,,,,,,,,,,,,,1.0,,,,,,,0,592838.414769333,10650.0,38,165858.00020009888,1500.0,167358.00020009888,0.0263157894736842,0.5526315789473685,0.4210526315789473,0.0197368421052631,94,245205.40614968093,6400.0,251605.40614968093,0.1063829787234042,0.351063829787234,0.5425531914893617,0.0851063829787234,30,68375.00841955312,2750.0,71125.00841955312,0.0,0.5333333333333333,0.4666666666666667,0.1833333333333333,38,113400.0,0.0,113400.0,0.0,0.3421052631578947,0.6578947368421053,0.0,38,8,0.2066597451682061,56.27720183417169,14.72666157792688,9,1,0.2489770837359776,16,4,0.1856405345796585,7,2,0.2606630871226816,6,1,0.1737030786185721,11,83,106,0.055,0.415,0.53,603488.414769333,603488.414769333,10650.0,14.72666157792688,0.2066597451682061,
200,P,6,Fix-and-Optimize,ok,,590780.9910773917,27.237994699997216,,,,,,,,,,,,,,,,27.237994699997216,,,,,,,,,,,,,1.0,,,,,,,0,580580.9910773917,10200.0,38,168835.28600992786,0.0,168835.28600992786,0.0263157894736842,0.5263157894736842,0.4473684210526316,0.0,94,231495.8563636096,9200.0,240695.8563636096,0.1276595744680851,0.3936170212765957,0.4787234042553192,0.1223404255319148,30,66849.84870385418,1000.0,67849.84870385418,0.0,0.5666666666666667,0.4333333333333333,0.0666666666666666,38,113400.0,0.0,113400.0,0.0,0.3421052631578947,0.6578947368421053,0.0,49,10,0.2628088604792993,71.5290439536233,14.611033610950663,15,0,0.3947368421052631,17,9,0.2160947890973369,8,0,0.2666666666666666,9,1,0.2433911031765841,13,87,100,0.065,0.435,0.5,590780.9910773917,590780.9910773917,10200.0,14.611033610950663,0.2628088604792993,
200,P,7,CG+IR,ok,,536454.5483780027,36.400234400000045,3.4014755000025616,7.622020188163658e-05,0.0076220201881636,536413.659704025,536413.659704025,536454.5483780027,0.0076220201881636,-435.3651656187044,1119.0,114.0,-117.81664694441088,-435.3651656187044,1119.0,10085.0,20.0,36.400234400000045,budgeted_stabilized,Pool LP-IP gap,0.0,0.0,1.0,0.0,287.0,Greedy:200;FIFO:200,-435.3651656187044,simops,Optimal,Optimal,1.0,20.0,4000.0,9698.0,10085.0,-435.3651656187044,0.0934465273663885,0,534754.5483780027,1700.0,40,121270.46618404042,0.0,121270.46618404042,0.0,1.0,0.0,0.0,103,232349.35480575103,200.0,232549.35480575103,0.1262135922330097,0.4854368932038835,0.3883495145631068,0.0024271844660194,24,71334.72738821135,1500.0,72834.72738821135,0.0,0.0833333333333333,0.9166666666666666,0.125,33,109800.0,0.0,109800.0,0.0909090909090909,0.0,0.9090909090909092,0.0,48,8,0.2624328965199723,72.05596121838045,14.621404234190427,15,1,0.3957286182539142,33,5,0.3455655612543367,0,0,0.0,0,2,0.0322479322618548,16,92,92,0.08,0.46,0.46,536454.5483780027,536454.5483780027,1700.0,14.621404234190427,0.2624328965199723,
200,P,7,Restricted-CG,ok,,596070.7381048903,3.0472475999995368,0.5117932000030123,1.9530454086214387e-16,1.9530454086214388e-14,596070.7381048902,596070.7381048902,596070.7381048903,1.9530454086214388e-14,-9210.1633,11712.0,291.0,-9210.1633,-9210.1633,11712.0,1934.0,6.0,3.0472475999995368,budgeted_stabilized,Pool LP-IP gap,0.0,0.0,1.0,0.0,0.0,,-9210.1633,simops,Optimal,Optimal,1.0,6.0,600.0,1734.0,1934.0,-9210.1633,0.1679526140255521,0,575895.7381048903,20175.0,40,176143.373217468,0.0,176143.373217468,0.025,0.5,0.475,0.0,103,242527.18026754857,18800.0,261327.18026754857,0.1262135922330097,0.4660194174757281,0.4077669902912621,0.2281553398058252,24,57625.184619873806,1000.0,58625.184619873806,0.0,0.4583333333333333,0.5416666666666666,0.0833333333333333,33,99600.0,375.0,99975.0,0.0303030303030303,0.2727272727272727,0.696969696969697,0.0075757575757575,56,5,0.2859086630177472,79.04746772377378,14.544643301209272,14,0,0.35,29,4,0.2927869973696205,6,1,0.2510279947699385,7,0,0.2121212121212121,15,88,97,0.075,0.44,0.485,596070.7381048903,596070.7381048903,20175.0,14.544643301209272,0.2859086630177472,
200,P,7,Greedy,ok,,596070.7381048904,0.1657691000000341,,,,,,,,,,,,,,,,0.1657691000000341,,,,,,,,,,,,,,,,,,,,0,575895.7381048906,20175.0,40,176143.373217468,0.0,176143.373217468,0.025,0.5,0.475,0.0,103,242527.18026754857,18800.0,261327.18026754857,0.1262135922330097,0.4660194174757281,0.4077669902912621,0.2281553398058252,24,57625.184619873806,1000.0,58625.184619873806,0.0,0.4583333333333333,0.5416666666666666,0.0833333333333333,33,99600.0,375.0,99975.0,0.0303030303030303,0.2727272727272727,0.696969696969697,0.0075757575757575,56,5,0.2859086630177472,79.04746772377378,14.544643301209272,14,0,0.35,29,4,0.2927869973696205,6,1,0.2510279947699385,7,0,0.2121212121212121,15,88,97,0.075,0.44,0.485,596070.7381048904,596070.7381048904,20175.0,14.544643301209272,0.2859086630177472,
200,P,7,FIFO,ok,,602997.3090388409,0.0865851999988081,,,,,,,,,,,,,,,,0.0865851999988081,,,,,,,,,,,,,,,,,,,,0,574022.3090388408,28975.0,40,173152.10724199272,5500.0,178652.10724199272,0.025,0.525,0.45,0.06875,103,248221.81607865728,18600.0,266821.8160786573,0.1067961165048543,0.4660194174757281,0.4271844660194174,0.2257281553398058,24,56048.385718190686,1500.0,57548.385718190686,0.0,0.5,0.5,0.125,33,96600.0,3375.0,99975.0,0.0606060606060606,0.2727272727272727,0.6666666666666666,0.0681818181818181,49,9,0.2642689839540374,70.55806344768773,14.697875146493113,12,1,0.3124999289002509,27,6,0.2800217797434727,5,0,0.2083333333333333,5,2,0.1973198885218107,14,90,96,0.07,0.45,0.48,602997.3090388409,602997.3090388409,28975.0,14.697875146493113,0.2642689839540374,
200,P,7,Rolling-Horizon,ok,,597436.6343594679,38.440391300002375,,,,,,,,,,,,,,,,38.440391300002375,,,,,,,,,,,,,1.0,,,,,,,0,585036.6343594679,12400.0,40,171040.81609469844,1500.0,172540.81609469844,0.05,0.5,0.45,0.01875,103,257147.43254657867,9400.0,266547.4325465787,0.1067961165048543,0.4174757281553398,0.4757281553398058,0.1140776699029126,24,56048.385718190686,1500.0,57548.385718190686,0.0,0.5,0.5,0.125,33,100800.0,0.0,100800.0,0.0,0.303030303030303,0.696969696969697,0.0,35,8,0.1894660188798818,49.82689544720703,14.794215349682045,9,2,0.2685791516652703,19,6,0.1956314340715101,3,0,0.125,4,0,0.1212121212121212,13,85,102,0.065,0.425,0.51,597436.6343594679,597436.6343594679,12400.0,14.794215349682045,0.1894660188798818,
200,P,7,Fix-and-Optimize,ok,,587552.708765492,28.80680630000279,,,,,,,,,,,,,,,,28.80680630000279,,,,,,,,,,,,,1.0,,,,,,,0,574327.708765492,13225.0,40,170335.93429618463,3000.0,173335.93429618463,0.025,0.55,0.425,0.0375,103,246766.58984943345,9600.0,256366.58984943345,0.116504854368932,0.4563106796116505,0.4271844660194174,0.116504854368932,24,57625.184619873806,625.0,58250.184619873806,0.0,0.4583333333333333,0.5416666666666666,0.0520833333333333,33,99600.0,0.0,99600.0,0.0303030303030303,0.2727272727272727,0.696969696969697,0.0,54,9,0.2877458445994372,77.47105965938036,14.516876754280862,12,2,0.3251595609317405,30,6,0.3103575154213438,6,0,0.25,6,1,0.199271587703618,14,89,97,0.07,0.445,0.485,587552.708765492,587552.708765492,13225.0,14.516876754280862,0.2877458445994372,
200,P,8,CG+IR,ok,,564972.7794396271,35.10918550000133,3.353419799997937,5.054642113399464e-05,0.0050546421133994,564944.2220875883,564944.2220875883,564972.7794396271,0.0050546421133994,-593.9693571489101,2518.0,14.0,-66.48557411256934,-593.9693571489101,2518.0,10513.0,20.0,35.10918550000133,budgeted_stabilized,Pool LP-IP gap,0.0,0.0,1.0,3.355152944340923e-12,281.0,Greedy:200;FIFO:200,-593.9693571489101,simops,Optimal,Optimal,1.0,20.0,4000.0,10137.0,10513.0,-593.9693571489101,0.0955140300818943,0,561322.7794396271,3650.0,43,136117.44390636106,0.0,136117.44390636106,0.0,1.0,0.0,0.0,102,254323.0598302279,400.0,254723.0598302279,0.1176470588235294,0.4019607843137255,0.4803921568627451,0.0049019607843137,28,79682.27570303802,3250.0,82932.27570303802,0.0,0.1428571428571428,0.8571428571428571,0.2321428571428571,27,91200.0,0.0,91200.0,0.074074074074074,0.0,0.925925925925926,0.0,43,7,0.2314681536978151,71.23425606250271,14.47316176175947,17,2,0.4171612414444199,23,5,0.2485852682103232,1,0,0.0357142857142857,2,0,0.074074074074074,14,88,98,0.07,0.44,0.49,564972.7794396271,564972.7794396271,3650.0,14.47316176175947,0.2314681536978151,
